100,33.03625476,30.57936921,36.21715732,32.9657271,31.26556219,29.87810992,30.51723619,35.64965479,36.9162015,38.74142886,31.863991,36.72625152,35.94988442,35.37322166,26.78764696,29.65679376,32.92315959,32.12537027,38.74142886,30.26130638,31.23861452,25.42663542,32.99838916,26.08618466,30.29889606,38.74142886,31.28330959,31.40361309,28.27669167,32.92014883,38.74142886,28.25116807,27.9821662,31.34517783,29.66794103,38.74142886,38.74142886,30.31864525,38.74142886,28.73976839,33.70656006,33.63474732,38.74142886,38.74142886,33.56272086,33.5406516,29.61700738,31.00103969,32.28756607,38.74142886,31.62423039,34.97763126,38.74142886,29.65679376,26.69291463,32.72114005,30.82659699,29.71162859,31.58998719,33.41911806,38.74142886,30.37767524,38.74142886,38.74142886,32.41623886,34.69059718,35.61310058,32.02940875,27.73803582,31.08916684,27.61799409,38.74142886,34.2329211,33.58100529,32.18710833,35.69484587,32.02122641,28.14466205,36.902286,38.74142886,38.74142886,30.90888787,36.902286,29.4002274,33.67723395,38.74142886,31.11756478,34.42383055,31.60610205,32.72114005,33.58978771,30.90033102,31.43691633,31.72359412,29.65679376,32.73985544,38.74142886,24.18214522,38.74142886,27.93392951
200,38.74142886,38.74142886,33.56272086,32.17038163,29.55774903,31.40240815,38.74142886,25.53636788,34.55843499,38.74142886,30.05745775,33.16565251,38.74142886,38.74142886,38.74142886,30.48532013,35.10550984,33.4038179,29.4921576,31.9051948,38.74142886,36.3894233,32.4072388,28.65249986,26.95395495,27.39792883,32.92315959,32.21082519,36.59162058,29.8908751,35.03272121,30.92293418,34.7734392,28.11153857,33.8886449,29.4782948,34.7016064,31.07719359,31.53846027,27.21958389,32.79932499,26.8586843,31.70228486,36.48701548,29.65679376,34.46730267,31.00307052,28.81816763,30.25550046,34.68722897,31.52698525,27.57436773,37.95155857,27.25055134,28.63301393,36.14636661,32.9411785,37.37858034,31.03298187,32.05996546,36.77841326,35.58638447,33.95946873,35.55195107,29.68318333,30.64201316,31.78704913,29.87128941,26.59341615,38.74142886,38.74142886,34.37896802,30.90913538,34.64442182,28.43719595,29.63392648,38.74142886,38.74142886,38.74142886,36.41241081,26.95872539,30.79571464,38.74142886,36.85338255,31.92045886,34.97763126,34.7058722,33.29161442,38.74142886,27.73687078,29.83576906,30.89212413,28.86346093,36.46584085,33.32475236,32.92315959,37.96366946,30.26130638,27.97725436,35.64217809
300,25.86112105,33.77538667,31.82557392,28.08438535,25.30643374,30.05745775,34.87163484,34.71940491,32.37552983,27.43659416,29.35272782,24.79766724,30.6757484,38.74142886,33.72036324,38.74142886,38.74142886,33.33643781,38.74142886,32.87547957,37.73692063,34.79167283,35.88391415,29.65679376,36.77607999,33.23802119,32.60263211,31.13332959,29.65679376,29.67069442,27.56271641,32.68923598,38.984486,38.74142886,31.05871626,30.24553264,35.00687033,34.89557536,27.488031,32.37346752,24.89024875,32.9206785,34.73235975,33.72774881,33.70768546,30.48434726,36.54399966,23.0036851,32.06695918,30.95837655,34.78933669,35.11276106,32.32334599,30.95321526,38.74142886,34.82643091,34.12163686,29.44269074,37.22801186,38.35267213,38.74142886,23.2573133,25.17128552,39.51881067,33.39233352,30.63794793,34.71910762,27.98245196,29.65679376,32.13743821,29.2208703,36.03686143,38.74142886,38.74142886,29.72627,32.92315959,38.74142886,38.74142886,31.58834336,29.65679376,38.74142886,31.09321169,29.65679376,32.95671717,31.94531991,34.95167372,32.92315959,38.74142886,35.51774178,27.93931345,33.42986337,31.20808559,30.06690615,26.45947185,36.0004045,27.77415068,38.74142886,33.81051521,29.41026366,33.75998155
400,30.69501937,36.63400527,38.74142886,24.2673452,32.92315959,34.82628865,33.7425571,38.74142886,36.81840854,38.74142886,30.633379,29.63392648,34.69509722,38.74142886,34.75110194,38.74142886,33.71654303,28.99959444,34.28545941,38.74142886,38.74142886,32.92315959,34.5175508,38.74142886,29.07768921,32.18079573,28.619221,30.99585481,38.74142886,28.11798761,36.88763977,36.77081832,34.74250554,36.73249189,34.32212459,35.84651524,33.23283347,32.94327409,32.95671717,29.65679376,32.92315959,27.71400818,34.95030249,36.82035469,38.74142886,34.83513999,32.79527487,31.90077233,31.558892,27.80603038,26.10435425,30.18371456,29.15543804,28.88990731,32.72903446,30.1568572,36.63497493,38.74142886,31.86344438,31.38474951,30.93210884,31.74996533,31.7321366,35.88804972,38.74142886,36.6355168,29.9634162,38.74142886,32.62366811,32.18997311,38.74142886,30.45231104,38.74142886,29.54318576,34.82665466,34.72062672,33.24275596,33.01153089,40.70141185,36.15321408,38.74142886,31.83033694,27.4176326,29.65679376,33.46502574,38.74142886,35.32207421,38.74142886,34.74461026,31.69614181,30.58519602,33.63597434,32.92315959,38.74142886,29.65679376,34.47544194,28.03544501,30.28117023,30.99484773,29.34652305
500,29.04518812,36.82907216,38.74142886,32.87287923,33.52931301,35.98119956,38.74142886,38.74142886,32.92315959,28.67733705,38.74142886,28.40752175,29.65679376,38.74142886,38.74142886,33.83805584,36.7262468,27.27657706,38.74142886,31.13920792,26.55687951,34.71765196,38.74142886,31.28681237,29.95241237,26.90388422,35.52382768,30.84710207,32.92315959,34.59762114,38.74142886,38.74142886,42.97962874,38.74142886,29.48807653,38.74142886,33.1226799,32.72838643,39.11092708,38.74142886,28.16362124,34.74409814,29.34553743,36.01260304,29.45004454,38.74142886,41.05490893,38.74142886,35.70324538,32.42379702,33.35995746,28.13600311,28.82156785,38.74142886,31.074856,38.74142886,31.6033048,30.94957369,28.98847678,37.5954206,28.48822237,31.93395353,32.1803339,27.64688514,28.55549176,32.09604873,32.34015042,38.74142886,32.97533934,29.63392648,37.55458955,38.74142886,34.83940102,34.73721223,38.74142886,38.74142886,32.71154176,28.71388856,31.82557392,38.74142886,32.1915631,33.77538667,38.74142886,38.74142886,36.96868071,34.02943805,32.92315959,32.92315959,35.50361946,29.66626534,32.67142695,30.05745775,30.08155084,33.63575369,38.74142886,38.74142886,34.31983334,32.82761642,34.82569333,33.44583596
600,34.72068916,38.74142886,31.42921992,32.92315959,30.26130638,33.0199963,34.12599473,38.74142886,33.71796601,32.99233839,32.79622988,28.95534286,38.74142886,32.73162474,31.3219545,34.94125455,28.49484384,38.74142886,32.30079754,31.51425421,38.74142886,33.99179891,34.73517007,35.56111153,36.71879082,33.4109498,37.92514801,34.68149617,34.09947733,34.23207216,34.97763126,32.92315959,33.39666695,32.68664752,34.47060345,38.74142886,32.58737597,31.0899435,38.74142886,35.09974404,31.49614417,34.20398389,30.2384391,30.27702871,36.48881116,29.48084512,38.74142886,32.05611204,35.13286259,29.65679376,34.81166127,35.7004583,30.20365288,34.73122131,38.74142886,29.65679376,46.66983878,32.45880136,29.15387272,34.77779434,34.72408047,38.74142886,36.19799076,32.37346752,30.05745775,29.1057408,38.74142886,40.31030321,32.92315959,38.74142886,38.74142886,31.4921949,35.54361377,34.44474945,35.30646373,38.74142886,35.88300734,32.22393517,51.94061872,31.64932314,38.74142886,47.43097003,36.81762569,31.26077647,38.74142886,41.05490893,38.74142886,36.32914003,29.0450822,25.51505641,30.29536388,36.76669297,29.0600254,27.52901752,32.17900057,33.31108318,36.902286,38.74142886,30.35471851,28.78921051
700,34.74692542,38.74142886,38.74142886,32.79520603,34.72708603,41.05490893,32.93306617,31.20047719,38.74142886,29.65679376,37.69864549,38.74142886,33.77268634,34.91135412,34.83919161,38.74142886,36.49579591,28.96575467,32.35993701,32.02232131,31.22577519,38.74142886,38.74142886,28.55478639,30.66334345,33.77537744,38.74142886,33.53492024,38.74142886,30.22540493,29.90475937,26.66417359,34.78453087,29.65679376,29.13735218,32.76857679,46.78120152,32.07980098,35.77143679,35.1534,37.51300679,33.07479786,34.89808134,29.65679376,29.62070002,30.45673693,28.92572989,34.82835701,34.949272,37.71750877,33.71133522,38.74142886,34.73945226,29.28257882,28.3919167,33.10986821,34.34313118,38.74142886,34.82158313,33.81849264,34.83683276,31.79781861,34.7802538,29.67319279,36.0565683,34.82677328,31.8633776,35.83072543,38.74142886,38.74142886,47.93352835,38.74142886,29.65679376,35.21420602,35.40082442,39.79520888,34.74409814,35.23120375,29.63392648,38.74142886,32.01150392,30.54790183,38.74142886,30.26130638,32.92315959,26.69755573,33.95946873,34.82177641,27.14026789,33.87646269,30.63052427,31.7887075,37.80138239,34.81961347,38.74142886,34.76583468,34.43959451,29.58507827,30.64414975,38.74142886
800,39.60653659,35.81302334,26.9179199,31.57513964,28.76879449,34.80132379,36.86045811,38.74142886,38.26999514,36.58803874,38.74142886,32.56929942,30.69394573,33.23408349,34.98319658,38.74142886,36.60540954,36.21483505,34.87713134,38.74142886,31.59911693,33.53346467,38.74142886,32.1742908,36.52534718,31.25439989,34.46250392,35.19900953,37.36075213,38.74142886,29.22487936,34.89301759,34.97763126,30.69324496,34.7667342,32.92315959,38.74142886,38.74142886,34.85194304,29.4963683,33.80745368,35.92780982,35.6495237,27.89324835,38.74142886,34.82417762,38.72061485,39.21450908,41.05911558,38.69076661,41.47693988,35.70572426,38.74142886,34.82018294,32.92315959,36.75233713,35.89626919,34.73648019,35.22739412,38.74142886,38.74142886,34.82194507,34.16923632,29.65679376,35.03586727,29.65679376,34.96448963,34.45062545,31.32570354,32.34436322,36.50727988,24.95485042,35.06981073,33.67436301,35.09640293,32.0820449,35.88242852,38.74142886,40.8460978,32.19768016,38.74142886,33.22832,44.85149674,37.61990866,32.92315959,30.05745775,32.92315959,27.37048459,36.9366684,33.47112292,34.79040693,31.49355191,52.4455268,38.74142886,29.79544454,34.73281936,35.50225648,34.84180359,34.82699945,36.8439527
900,31.50671429,29.39487731,35.25388955,41.05490893,38.74142886,32.92315959,33.75711767,28.84185803,38.74142886,32.99904715,38.74142886,40.2873906,38.74142886,34.74893144,34.75070901,34.77496186,27.02726064,34.72534564,28.31989273,38.74142886,34.73871152,38.74142886,34.84412696,34.80872648,34.81938661,30.03582763,34.77308517,38.74142886,31.65423107,29.81601259,36.00329093,30.83670906,35.56577573,38.74142886,31.9137072,29.56487453,30.55643156,38.74142886,41.05490893,34.78854019,38.74142886,32.05017912,28.00919016,38.74142886,31.05052193,32.92315959,34.17885179,34.73615477,31.68273414,29.31582213,28.42661215,34.83385887,35.31603031,41.05490893,34.82242613,31.54604461,29.37692227,35.02732938,37.94091278,35.87286366,34.22508736,34.90862782,34.80379649,31.09750721,34.51964134,26.64828787,38.74142886,29.96491708,38.74142886,31.35463943,35.33016085,27.74500002,35.84183624,38.74142886,34.82016586,41.91942884,34.79332639,38.74810825,38.74142886,31.47040977,34.68103208,38.74142886,28.47734977,26.64946967,32.34952589,31.73468845,32.59546898,36.21790832,34.80038542,29.8769334,38.74142886,38.74142886,26.96126919,29.96244143,38.74142886,35.52880575,34.85787305,38.64507542,32.92122702,39.96495853
1000,35.42697047,27.23200046,24.96690805,38.74142886,34.77376386,39.79339468,33.28770532,34.80932614,36.19677782,30.67979126,29.91980298,35.09927214,38.74142886,38.74142886,34.79550357,35.0764955,30.05745775,35.39876481,35.04710675,33.95946873,29.65679376,30.29014083,41.05490893,34.91498707,34.74409814,38.74142886,35.53871579,38.70914649,37.33924597,34.719118,35.8474554,31.62682467,32.23174569,34.82779774,36.73924852,29.65679376,29.65679376,34.88684971,41.46778323,38.74142886,34.9784311,38.74142886,31.56471579,39.76008584,38.74142886,32.61465374,38.74142886,38.74142886,37.50880426,28.56549945,38.74142886,29.43731703,30.41992654,38.74142886,38.74142886,34.93760849,28.09692732,38.74142886,37.36057867,38.74142886,28.25113158,28.93798068,38.74810825,33.48579266,34.82457779,30.03053413,36.902286,34.92921452,32.16282553,34.98690819,34.81960207,38.74142886,35.65333589,32.92315959,29.0247181,38.74142886,30.64036324,35.63603764,31.09847265,36.48417172,34.7236434,34.91698858,29.58475629,31.32155684,38.74142886,34.82225064,35.28572358,37.52359657,34.73334174,28.57755788,40.37467048,28.32824366,36.67550468,34.45892633,30.19171136,29.65679376,31.04684524,31.31979235,33.02713248,32.92315959
